name,category,coordenadas,num_of_reviews,business_id,city,state,stars,review_count
Ascension Saint Thomas Urgent Care - Hermitage,Medical Center,"36.2152936, -86.5916707",329,H4h0BPCHshz58RcooAx_aA,Hermitage,FL,3.5,6
Life Centers,Family planning center,"39.9246541, -86.2230743",8,iXc7fTbqheBoFlXBIh49mg,Indianapolis,ID,1.0,5
Eagleville Nails & Spa,Facial spa,"40.007574, -75.2901483",28,P_3qd-JBpXCKFFykAIuDbA,Ardmore,ID,3.5,12
Eagleville Nails & Spa,Spa,"40.007574, -75.2901483",28,P_3qd-JBpXCKFFykAIuDbA,Ardmore,ID,3.5,12
Siegel Suites 7th Street,Furnished apartment building,"39.5360089, -119.8059601",35,kollmvlK4R8ZoNlfff_J1g,Reno,IN,2.0,47
"Tasty Venues, LLC",Tour operator,"27.9371711, -82.2698738",38,I9or-Qu47AbReJLS43TcBw,Brandon,FL,4.5,22
Kidz Adventure Center,Amusement center,"35.9587882, -86.5223578",78,Qqb0bm8bcTYyfyTbTIfGSA,Smyrna,FL,5.0,9
Fast Lane Travel,Travel services,"28.0399143, -82.6788266",17,EPnbO9UCjRNFYBgYUA-ZHQ,Oldsmar,PA,4.0,14
Fast Lane Travel,Travel services,"28.0399143, -82.6788266",17,lLIb3WzjiMeARikxS3Iosg,Oldsmar,TN,5.0,7
Fast Lane Travel,Travel services,"28.0399143, -82.6788266",17,WGVi42daZhzb98Ud_Gjuqg,Oldsmar,PA,4.0,11
Main Street on the Monon,Apartment building,"39.9788085, -86.132879",18,Qb8bRqm7092wPH3KWkV7rQ,Carmel,FL,2.0,6
Allegra Spa Cafe,Health spa,"27.8513408, -82.2678794",28,O9PQrG4oZao1AnohuW7mHw,Riverview,PA,5.0,9
Planned Parenthood - Southern Arizona Regional Health Center,Medical Center,"32.2481851, -110.8817886",66,O7C0B4vvYGLA4eITgQTpdQ,Tucson,PA,2.0,41
"Budget Car Rental, Indianapolis",Car rental agency,"39.8398333, -86.1214494",26,rtK_akYN3JY-jnvCJeY7QA,Indianapolis,LA,1.5,7
"Budget Car Rental, Indianapolis",Car rental agency,"39.8398333, -86.1214494",26,6KgGGLu9V-_Ct9tBfDNvAg,Indianapolis,NJ,1.5,11
Days Hotel,Hotel,"39.7263032, -86.2630763",4,Lpzofxs_5GdRKIfvFcjTjg,Indianapolis,FL,3.5,8
Days Hotel,Hotel,"39.7263032, -86.2630763",4,wft9cuEz6yOWqZJ616cirA,Indianapolis,FL,3.0,12
HomeRiver Group Boise Property Management,Apartment rental agency,"43.5993643, -116.3853208",358,lcn6StZVaNI4y48I6fp3pQ,Meridian,LA,2.0,111
HomeRiver Group Boise Property Management,Apartment rental agency,"43.5993643, -116.3853208",358,F4msNP7RF8HHlYCeqkPGTw,Meridian,PA,1.5,36
Glen Campbell Museum,Museum,"36.1616944, -86.7747464",35,LrN81tx6Rl4JqKbkK_Pa1Q,Nashville,FL,3.0,5
Mimi's Laser Alternatives,Facial spa,"29.9465778, -90.1996021",28,uIofAEd6xdkahhT9bdXNJA,Harahan,FL,5.0,21
LIT Cigar & Martini Lounge,Night club,"27.951691, -82.4599168",45,_7fOf6X-6dmBgPhAA73kpQ,Tampa,FL,3.0,17
"McFarland Family & Internal Medicine: Sharma, Reva, MD",Medical Center,"39.6532032, -86.0819461",7,Ei8I3nIzz_TOVaKPE0T4sA,Indianapolis,NV,4.0,5
Madison Willowyck,Apartment complex,"40.2260562, -75.3053501",8,I2MhawxpJC4geeO1TLpONw,Lansdale,MO,2.5,5
Madison Willowyck,Apartment building,"40.2260562, -75.3053501",8,I2MhawxpJC4geeO1TLpONw,Lansdale,MO,2.5,5
Madison Willowyck,Apartment rental agency,"40.2260562, -75.3053501",8,I2MhawxpJC4geeO1TLpONw,Lansdale,MO,2.5,5
Eden Day Spa and Salon,Day spa,"40.1977864, -75.4742349",173,160mZprPfCyYoUZh_ggV9w,Trappe,PA,3.5,34
Joanna Spas Massage & Facials,Facial spa,"40.0415937, -75.485079",28,IATAoVDD8hPfBJ8mAz6OXQ,Paoli,AB,4.0,8
Kara & Bubbly Asian Massage Spa,Massage spa,"39.7438852, -75.5492886",15,P9pwQW2d-M1YgYQH71K-qw,Wilmington,CA,4.5,64
Evanescence Massage & Bodywork,Massage spa,"40.0350603, -75.5764173",8,SbBLFRFqBOa3l3RabMPzcA,Malvern,FL,5.0,5
Pointe 400 Luxury Apartments,Apartment building,"38.6214536, -90.1898582",8,LDQKcDvZQRuE2FPtXNnRgA,St. Louis,NV,5.0,23
Kathy's Nails,Day spa,"29.924157, -90.085724",48,PImdefX11rJhy08b115XGQ,New Orleans,PA,3.5,75
Kathy's Nails,Spa,"29.924157, -90.085724",48,PImdefX11rJhy08b115XGQ,New Orleans,PA,3.5,75
Virtua Neuroscience - Washington Township,Medical Center,"39.7221455, -75.043044",8,JbULkzsCzqqwOrwRD3b3hg,Sewell,TN,3.0,6
Advanced Dermatology and Cosmetic Surgery - Fort Washington - PA,Facial spa,"40.1423806, -75.1726872",318,39ZPKTlj5O_heuG2dFemQw,Fort Washington,FL,3.0,8
Advanced Dermatology and Cosmetic Surgery - Fort Washington - PA,Facial spa,"40.1423806, -75.1726872",318,OEaHE61ObLGKBk8uTV9eGg,Fort Washington,PA,2.0,5
Advanced Dermatology and Cosmetic Surgery - Fort Washington - PA,Medical spa,"40.1423806, -75.1726872",318,39ZPKTlj5O_heuG2dFemQw,Fort Washington,FL,3.0,8
Advanced Dermatology and Cosmetic Surgery - Fort Washington - PA,Medical spa,"40.1423806, -75.1726872",318,OEaHE61ObLGKBk8uTV9eGg,Fort Washington,PA,2.0,5
"Dr. Stan Castor, MD - Artisan Aesthetics Plastic Surgery & Laser Center",Facial spa,"28.1272899, -82.3808404",33,sSpKy2P2dvJ9wgFSGCGPzA,Tampa,MO,4.5,11
"Dr. Stan Castor, MD - Artisan Aesthetics Plastic Surgery & Laser Center",Medical spa,"28.1272899, -82.3808404",33,sSpKy2P2dvJ9wgFSGCGPzA,Tampa,MO,4.5,11
"Dr. Stan Castor, MD - Artisan Aesthetics Plastic Surgery & Laser Center",Spa,"28.1272899, -82.3808404",33,sSpKy2P2dvJ9wgFSGCGPzA,Tampa,MO,4.5,11
Apropos Day Spa,Day spa,"36.1230114, -86.849091",8,XbBE8IjbIDyx7DCqE6jsGw,Nashville,PA,4.5,9
Apropos Day Spa,Facial spa,"36.1230114, -86.849091",8,XbBE8IjbIDyx7DCqE6jsGw,Nashville,PA,4.5,9
sparkMD,Medical Center,"43.6248276, -116.2200336",18,JIDXH_M3b8R7SlCny_VPdg,Boise,PA,4.0,7
sparkMD,Medical spa,"43.6248276, -116.2200336",18,JIDXH_M3b8R7SlCny_VPdg,Boise,PA,4.0,7
M+L Aesthetics by Marissa,Spa,"35.9578034, -86.8042232",5,KpJThlI0zkVsUbJnfGgRKg,Franklin,PA,5.0,5
M+L Aesthetics by Marissa,Spa,"35.9578034, -86.8042232",5,KBjvx0359TsM8HWc93J_ew,Franklin,AZ,3.5,6
M+L Aesthetics by Marissa,Spa,"35.9578034, -86.8042232",5,zRmbJ9Cc7zlZIR2B-fctww,Franklin,IN,5.0,6
M+L Aesthetics by Marissa,Spa,"35.9578034, -86.8042232",5,MJtMi0s9y1LE9A6MLYZedg,Franklin,IN,4.5,9
Curves,Fitness center,"39.6494925, -86.0836084",2,-eJ09iEhMnAnun83zPkujQ,Indianapolis,IN,4.5,13
Harness Factory Lofts and Apartments,Apartment building,"39.7646637, -86.1571324",18,hIMR1Z-LfFaTesiKudli4A,Indianapolis,PA,3.0,52
White Knuckle Water Sports,Boat tour agency,"27.9174008, -82.8277715",253,9XZXRCSXiFhE43sSXKXgiA,Belleair Bluffs,PA,4.5,6
LUXE Aesthetics,Spa,"27.901796, -82.5176958",58,c60GROMPAcD-uQR44_uVcA,Tampa,FL,5.0,8
LUXE Aesthetics,Medical spa,"27.901796, -82.5176958",58,c60GROMPAcD-uQR44_uVcA,Tampa,FL,5.0,8
Sweat,Fitness center,"38.6332596, -90.3455009",14,59-jWNU9qU6kzIvBVwcgGQ,Richmond Heights,FL,4.5,21
Great Art & Frame,Art gallery,"28.089187, -82.5783225",108,3ZxhNXiePm8W7x2cugsyYg,Odessa,IN,5.0,19
The Space,Performing arts theater,"27.956936, -82.481185",18,7qi_dCvL9oS7xuL9rv1HtQ,Tampa,PA,4.5,67
The Space,Performing arts theater,"27.956936, -82.481185",18,yXkDSrX5L7xsgV4KIJ6kew,Tampa,AZ,4.5,8
Jins Healing Massage,Spa,"28.0480559, -82.5038847",3,rMOS-9EMKogcT5Jq67_egA,Tampa,AZ,5.0,7
"Sofia Rubbani, M.D.",Medical spa,"32.3375799, -110.993252",35,OP1z3Stao-gCA2q6oaFTcQ,Tucson,FL,4.5,25
Genesis Fitness Center,Fitness center,"40.2868966, -75.3963672",34,4Wc9RkKmqX0178JCLWFUtQ,Harleysville,PA,4.0,5
Riverside Urgent Care of Cherry Hill,Urgent care center,"39.940509, -75.0114155",458,0aQfI88jynu-fI4Awr7_yA,Cherry Hill,NV,3.0,28
Indiana Craniofacial Center PC,Medical Center,"39.8230684, -86.2227652",8,PPNBlLyK8BduK6aZtR-9uw,Indianapolis,AZ,5.0,10
Bourbon Place by Sextant,Hotel,"29.953314, -90.070776",28,LQe7BX3DbIkBSHaiLwiQKg,New Orleans,CA,2.5,8
Massage Envy,Massage spa,"39.670608, -75.650204",148,EQc9VK8TdwZCpRle37KTCQ,Newark,LA,2.0,13
Massage Envy,Facial spa,"39.670608, -75.650204",148,EQc9VK8TdwZCpRle37KTCQ,Newark,LA,2.0,13
Salter's Pool & Outdoor Living,Spa,"40.1515109, -75.549914",45,lheWTwbrnTQAEBacFDUGGw,Phoenixville,PA,2.5,9
Adventure's Mini Golf,Miniature golf course,"39.9200584, -75.1473341",38,yDS1XXAx43eHuONEy0SS4g,Philadelphia,TN,3.5,17
Adventure's Mini Golf,Miniature golf course,"39.9200584, -75.1473341",38,HCrj9O5EYTsU0c5ebtfT-w,Philadelphia,DE,4.5,20
Trapped PHL Escape Room,Amusement center,"39.9200584, -75.1473341",8,yDS1XXAx43eHuONEy0SS4g,Philadelphia,TN,3.5,17
Trapped PHL Escape Room,Amusement center,"39.9200584, -75.1473341",8,HCrj9O5EYTsU0c5ebtfT-w,Philadelphia,DE,4.5,20
Holistic Serene Healing,Facial spa,"39.670901, -74.825795",28,iEHHaN4Q5HBlVZg6yhw_Hw,Hammonton,FL,4.0,13
CPR @ Hotlistic Serene Healing,Health spa,"39.670901, -74.825795",1,iEHHaN4Q5HBlVZg6yhw_Hw,Hammonton,FL,4.0,13
King's Royal Spa,Massage spa,"39.9239335, -74.9483225",7,DAVoDOQCp7HdnVnVjkmujw,Mount Laurel,AZ,4.5,12
King's Royal Spa,Massage spa,"39.9239335, -74.9483225",7,D7oYy4YuN7Nwqp2dX0Wh_w,Mount Laurel,TN,4.5,19
King's Royal Spa,Massage spa,"39.9239335, -74.9483225",7,1z0mPMzFcnzFuqCDdrskFQ,Mount Laurel,PA,3.5,76
Amelia Aesthetics - St. Louis,Medical spa,"38.7800149, -90.5250069",48,ndXNmNFIlHMod6nlx59Zqg,St. Peters,FL,5.0,7
Vinoy Salon & Day Spa,Spa,"27.7780974, -82.630363",8,WcopWkYtTG4k-ukY9nw2zA,St. Petersburg,TN,4.5,5
Vinoy Salon & Day Spa,Day spa,"27.7780974, -82.630363",8,WcopWkYtTG4k-ukY9nw2zA,St. Petersburg,TN,4.5,5
Vinoy Salon & Day Spa,Facial spa,"27.7780974, -82.630363",8,WcopWkYtTG4k-ukY9nw2zA,St. Petersburg,TN,4.5,5
Vinoy Salon & Day Spa,Massage spa,"27.7780974, -82.630363",8,WcopWkYtTG4k-ukY9nw2zA,St. Petersburg,TN,4.5,5
Red Roof Inn Clearwater - Tarpon Springs,Hotel,"28.0626773, -82.7394484",38,KPjkXop27x5NHsol_85y_A,Palm Harbor,FL,1.5,10
The Toy Barn,Tour operator,"27.7346095, -82.7460716",93,timvnbWarN7ng8qzhyTyYA,Saint Petersburg Beach,PA,4.5,5
MinuteClinic,Urgent care center,"39.8968667, -75.3145241",16,0tToQ7tfIeNMvm4Lu8DLjw,FOLSOM,TN,3.0,8
Somersett Country Club,Country club,"39.534948, -119.931998",88,Kldy9NsFIkl1JIcA2NpOXA,Reno,PA,4.0,31
Cole Wellness Spa,Facial spa,"40.0442321, -75.3877009",28,LvlrOkUiMyNMxXXhxiAXZA,Wayne,IN,3.5,42
Cole Wellness Spa,Massage spa,"40.0442321, -75.3877009",28,LvlrOkUiMyNMxXXhxiAXZA,Wayne,IN,3.5,42
Hop On Hop Off: Stop 6,Tour operator,"29.9518573, -90.067925",18,Tc_8MjXB7x847NRBSVIUdw,New Orleans,FL,3.0,13
Winter Rose Esthetics,Spa,"43.6479543, -116.4018549",24,cecyBUhHeMuOjO903tZSHA,Meridian,ID,4.5,13
European Wax Center,Spa,"40.1582725, -75.1439577",127,8CG5nPzDkMkQEsH1k_hdVA,Horsham,CA,3.5,204
The St. James,Apartment building,"39.9477151, -75.154082",18,zGeglx1xYT_53xYrpd2SFg,Philadelphia,PA,4.0,15
The St. James,Apartment complex,"39.9477151, -75.154082",18,zGeglx1xYT_53xYrpd2SFg,Philadelphia,PA,4.0,15
The St. James,Apartment rental agency,"39.9477151, -75.154082",18,zGeglx1xYT_53xYrpd2SFg,Philadelphia,PA,4.0,15
Willows on Weidman,Apartment complex,"38.5874799, -90.4934318",115,Tf26GgVDKBD3_6X89ldrpQ,Saint Louis,CA,3.5,7
Whitewater Park Apartments,Apartment building,"43.6243348, -116.2299895",126,h_QUpdvEXlbovqK4FSnwKw,Boise,LA,3.0,34
Philipe's Day Spa,Day spa,"39.9050202, -86.090609",18,nItfcXg9hkS8WZw_ogP9vg,Indianapolis,FL,3.0,20
Tradewinds Cruise Lines,Cruise agency,"27.7852179, -82.7821118",8,L0-MS0MbQhEWAPLkjCqhpg,Madeira Beach,PA,3.5,29
The Music City Rollin' Jamboree,Bus tour agency,"36.1647645, -86.7958927",53,OfvRm65v5EN1txVlMx3L4w,Nashville,NJ,4.0,7
The Music City Rollin' Jamboree,Bus tour agency,"36.1647645, -86.7958927",53,4_fXEMl3IbmYNBQhz7yg9A,Nashville,PA,3.0,7
The Music City Rollin' Jamboree,Bus tour agency,"36.1647645, -86.7958927",53,ZzeRdxutUqZ4CJ7GEA4GlA,Nashville,PA,3.5,16
Ironworks at Pencoyd Landing,Hotel,"40.0159882, -75.2142672",1,zQtNKN93h_lheye3nocSrA,Bala Cynwyd,PA,4.0,6
Sugar Karaoke,Karaoke bar,"39.9625266, -75.2622614",178,4-3uxATguYTXlFfNxwEfPQ,Upper Darby,MO,3.5,7
Natural nail&spa,Spa,"40.0830792, -75.0484237",8,8pSi7jAI-oXiIPb40Vgp5g,Philadelphia,FL,5.0,6
Metropolitan Fishers,Apartment building,"39.9358825, -86.0571026",75,qoaZRn3k-ldho98Qn1AlWw,Fishers,FL,2.0,7
Metropolitan Fishers,Apartment complex,"39.9358825, -86.0571026",75,qoaZRn3k-ldho98Qn1AlWw,Fishers,FL,2.0,7
Ageless Spa,Massage spa,"38.7519545, -90.5499535",48,-PdKnENBZrbP81cqrB5zrg,St. Charles,NV,4.0,9
Cryotherapy Indy,Health spa,"39.7806629, -86.153674",36,VH1mHP9sh-X0exa9T16CfQ,Indianapolis,LA,5.0,13
Reflections Vacation Rentals,Condominium rental agency,"27.8919321, -82.8500596",15,xeLxJnQpF5PH7hSw-fOi6w,Indian Rocks Beach,PA,5.0,11
Fit Therapy,Fitness center,"29.9237454, -90.0861755",28,njtka6K1nOo8PJ-w83L4BA,New Orleans,LA,5.0,16
Fit Therapy,Fitness center,"29.9237454, -90.0861755",28,1QJD4wh6gdlO6I1h0_FiZg,New Orleans,LA,4.5,44
Everly on the Loop,Apartment complex,"38.6555999, -90.2965316",65,RBus8M0B8_4BlA-42nywYw,St. Louis,TN,4.0,29
Everly on the Loop,Apartment building,"38.6555999, -90.2965316",65,RBus8M0B8_4BlA-42nywYw,St. Louis,TN,4.0,29
George Howard Band,Entertainment agency,"32.2342478, -111.0033984",2,lfNp1ibqA93Wu0tfCj3VNg,Tucson,ID,4.0,9
George Howard Band,Entertainment agency,"32.2342478, -111.0033984",2,P8Q-tj1uxR1qpBo-9myBrg,Tucson,AB,1.0,19
Vein911 Vein Treatment Center - Clearwater,Medical Center,"28.0349043, -82.7076184",8,sQI_8LHS-TYz3Z_7NGjMzA,Clearwater,NV,2.0,76
Ochsner Urgent Care - River Ridge,Urgent care center,"29.956779, -90.2168283",183,DkoQsXTMmqR5S84xN45b1Q,River Ridge,FL,3.0,9
Cass And Company Salon,Massage spa,"39.7619033, -86.393613",127,sTBxoMmyZW3dyNF2O2UrhA,Avon,PA,4.0,33
RockCandy Aesthetics,Facial spa,"30.0297767, -89.9821463",14,UBBJcurhjiWq7MIGBO8oXg,New Orleans,TN,3.0,5
"Choice Options, Inc. - Nanny Agency",Child care agency,"32.2886082, -110.9458669",16,fD-5Pe59oTTL9kQBcDmgCg,Tucson,IN,4.5,8
"Choice Options, Inc. - Nanny Agency",Child care agency,"32.2886082, -110.9458669",16,RmShOF-8MxNjlXATWs_2Dg,Tucson,NJ,4.0,176
"Choice Options, Inc. - Nanny Agency",Child care agency,"32.2886082, -110.9458669",16,buKjTbT8XXoccgIvuUyk9A,Tucson,FL,1.5,19
Luxe & Luna Boutique Spa,Day spa,"36.1573282, -86.8485912",8,IONEjPVWMMv3ilBj_pAt-g,Nashville,FL,4.5,6
Optimum Gym,Fitness center,"27.9445333, -82.4919944",105,DgzbPdeO30IRDoj3m4Sifw,Tampa,PA,5.0,6
909 Flats Apartments,Apartment building,"36.1702848, -86.7900954",28,mmZ9ROiCpuVj8BQOxebaLw,Nashville,AZ,4.0,8
909 Flats Apartments,Apartment complex,"36.1702848, -86.7900954",28,mmZ9ROiCpuVj8BQOxebaLw,Nashville,AZ,4.0,8
The Hughes Center for Aesthetic Medicine,Medical spa,"39.8997306, -74.9664916",8,yCXBF5DKur6WJ_dJaV5SMA,Cherry Hill,TN,4.0,19
Haunted Hands,Art gallery,"32.266122, -110.9138489",28,Xu2wzTGixa_zSjYQO-GPoQ,Tucson,IN,3.0,6
Haunted Hands,Art gallery,"32.266122, -110.9138489",28,V6wsP_nWEzm-Nd9T3ck04Q,Tucson,AZ,4.0,7
EagleRider Motorcycle Rentals and Tours Mount Ephraim,Motorcycle rental agency,"39.8896955, -75.0900417",3,CjHRoevDM0NnyIqVJqyEGw,Mt Ephraim,IN,3.0,35
Primary Health Medical Group Crossroads,Urgent care center,"43.60759, -116.354154",174,7wFeNEpRJBnjNsQe6K4Muw,Meridian,PA,3.5,10
Contempo Lane,Apartment complex,"28.016993, -82.7561829",68,FEvtg1ZLUMAyXZFzvnGKyg,Dunedin,FL,4.0,6
Valère Medi & Day Spa,Medical spa,"43.5907134, -116.1749773",57,ROMcc4bOdW0TQBFjiKAQqQ,Boise,FL,5.0,5
Valère Medi & Day Spa,Day spa,"43.5907134, -116.1749773",57,ROMcc4bOdW0TQBFjiKAQqQ,Boise,FL,5.0,5
Valère Medi & Day Spa,Facial spa,"43.5907134, -116.1749773",57,ROMcc4bOdW0TQBFjiKAQqQ,Boise,FL,5.0,5
Richland Fine Art,Art gallery,"36.1042798, -86.8159443",5,88CBVHYANgrKdP6Ns9ILlw,Nashville,IN,4.5,39
Richland Fine Art,Art gallery,"36.1042798, -86.8159443",5,RbvAHJb7K8vQ_hmyjLGhGA,Nashville,ID,4.0,17
Marriott,Hotel,"36.2178081, -86.6950511",18,1-LtqWpkls_d0iJZTKOAkg,Nashville,DE,2.5,20
La Petite Nails & Spa,Facial spa,"38.6453608, -90.2611952",88,57O_o7JpIeTvdG0xTNyaZw,Saint Louis,PA,3.0,68
Discover Travel Inc,Travel agency,"39.9561755, -75.1544583",8,1Q9kJXg3CzZQVFNGv8swlA,Philadelphia,MO,4.5,11
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,qTXlIshnMO7qUMhg4QiE2A,Clearwater,TN,2.0,10
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,BcYjYhdD8Z02HkruWTrs4w,Clearwater,TN,5.0,11
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,EZ9rk0Aj_pyvbn7S0kiklQ,Clearwater,PA,2.5,5
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,CSOoD6D7NWvg--R8PLpPIg,Clearwater,MO,5.0,6
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,v2FN_0dNncG2Oewzl1Sv_g,Clearwater,AZ,4.0,10
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,H9MLNSvnHAKisRvWcBxcyA,Clearwater,NV,4.5,12
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,DwUMcHrkmxc_NpA0ARx9ig,Clearwater,LA,4.5,11
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,4PMuNCj_Ak6IenkKB-N9yw,Clearwater,FL,3.5,42
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,bewBg5CjyHKdtu9QX-RqPQ,Clearwater,NV,4.5,8
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,qmtW6IbsPiauLgVJo09jlw,Clearwater,CA,2.0,12
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,mo3JMwAhGYYTJlglPaLwJQ,Clearwater,CA,2.5,5
Vikki Williams Travel,Travel agency,"27.981827, -82.7886395",3,I1-3bPVNYFcGJWvNVmPang,Clearwater,FL,1.5,11
Merle Norman Cosmetic Studio,Day spa,"39.6286823, -86.1172217",17,B7VwHrJ5XjNiyg6Uj9lU5A,Greenwood,CA,4.0,82
Alamo Rent A Car,Car rental agency,"39.9557501, -75.1819889",88,KAZ2Z3831eb5lHtUDKa8kA,Philadelphia,MO,3.5,8
Alamo Rent A Car,Car rental agency,"39.9557501, -75.1819889",88,bd5tvJYJt-5Tq8tPSG4ruA,Philadelphia,PA,2.5,13
Alamo Rent A Car,Car rental agency,"39.9557501, -75.1819889",88,hVMCo8daSsRGdWaLCym2Ag,Philadelphia,DE,3.0,28
Alamo Rent A Car,Car rental agency,"39.9557501, -75.1819889",88,VPb3USr9Nm7JjtmsHPRo7g,Philadelphia,IN,3.5,13
Down Nightclub Philadelphia: Reopening July 9th-11th,Night club,"39.9475263, -75.1664986",58,p6EOQtluRCBWCRns40kdow,Philadelphia,AB,2.0,37
Context Travel (Philadelphia),Tour operator,"39.9515211, -75.1798731",4,PdMXmOWDRHICAx6SLgu1dQ,Philadelphia,FL,3.5,111
Context Travel (Philadelphia),Sightseeing tour agency,"39.9515211, -75.1798731",4,PdMXmOWDRHICAx6SLgu1dQ,Philadelphia,FL,3.5,111
Harder Stadium,Stadium,"34.420472, -119.8543861",86,Id8LiSdQ9FbHzwxxUHwGjw,Santa Barbara,AZ,4.5,5
Diva Royale Drag Queens Show,Performing arts theater,"27.9601176, -82.4408148",8,KMF17foSqysDXLZKpiPj9A,Tampa,FL,2.5,101
Loosey Goosey's,Casino,"38.6608168, -90.0912244",6,4Tzx9uZEchKL60Okg5oghg,East Saint Louis,AZ,2.0,5
1919 Market Street,Apartment rental agency,"39.9539102, -75.1726872",38,5Hq4h2NBrm_C0Baii6M7wQ,Philadelphia,CA,3.0,11
1919 Market Street,Apartment building,"39.9539102, -75.1726872",38,5Hq4h2NBrm_C0Baii6M7wQ,Philadelphia,CA,3.0,11
"Monica L. Davis, MD",Urgent care center,"36.039582, -86.815837",8,qQIWzXRWZkjBM5Ka1MJsDw,Brentwood,AB,3.5,14
Rittenhouse Hill,Apartment building,"40.0308405, -75.1855453",118,IRsSA1CAr-GFRr_80h0hBQ,Philadelphia,LA,3.5,105
Rittenhouse Hill,Apartment complex,"40.0308405, -75.1855453",118,IRsSA1CAr-GFRr_80h0hBQ,Philadelphia,LA,3.5,105
Physical Therapy & Rehab - West,Medical Center,"39.8216056, -86.224914",3,DBEPBHFR65kuQ1r5RNOaKw,Indianapolis,ID,5.0,6
Ybor City Jazz House,Night club,"27.9486172, -82.3483196",8,85edSrGVhQKLu-SWCSLOQw,Tampa,FL,3.0,75
Ybor City Jazz House,Night club,"27.9486172, -82.3483196",8,tCjVvhU64jBQk-enOUDkdQ,Tampa,AB,2.5,6
VAMPA Vampire & Paranormal Museum,Museum,"40.3668444, -74.9450292",8,Unq4jSbwwy7w39SC-g0cig,Lambertville,FL,4.5,25
VAMPA Vampire & Paranormal Museum,Art museum,"40.3668444, -74.9450292",8,Unq4jSbwwy7w39SC-g0cig,Lambertville,FL,4.5,25
What to See & Do in New Orleans,Tour agency,"29.9580151, -90.0618951",2,Qa1YQzo00sm9O0JUlwdCQw,New Orleans,TN,4.0,178
Duel Piano Bar,Night club,"39.9479549, -75.1658968",16,_2QdM7o6rlhUeAeAEdN4MQ,Philadelphia,FL,3.0,21
Cirillo Cosmetic Dermatology Spa,Medical spa,"40.0256467, -75.3355697",86,K9jk-Ut6Pb1x6rH-GAMoiA,Rosemont,DE,4.5,13
Cirillo Cosmetic Dermatology Spa,Medical spa,"40.0256467, -75.3355697",86,n_sGrE0fWxN-bnXGvh2j9A,Bryn Mawr,FL,4.0,25
Cirillo Cosmetic Dermatology Spa,Medical spa,"40.0256467, -75.3355697",86,0qnxTdErLq2MrCEM9AddRw,Bryn Mawr,DE,4.0,15
Cirillo Cosmetic Dermatology Spa,Medical spa,"40.0256467, -75.3355697",86,-ofyXPJTwkWZLucFwhl83g,Bryn Mawr,TN,3.5,7
Cirillo Cosmetic Dermatology Spa,Medical spa,"40.0256467, -75.3355697",86,GSdwW2WQovT6KZrK3uzKng,Bryn Mawr,MO,4.0,7
"Indigo Dermatology: Sumeet Thareja, MD",Medical spa,"27.9371493, -82.4729656",36,pal4EuGSfu7vSPhsGCeM0g,Tampa,FL,5.0,5
Ember,Night club,"38.6280115, -90.251113",18,vh6YOciEM3M4zi2FGp-b5Q,Saint Louis,MO,3.0,41
Payless Car Rental,Car rental agency,"36.1430399, -86.6658698",4,p78e7-CemPd_oj40zDsz8A,Nashville,PA,1.5,8
Heaven's Best Day Spa - Abington,Massage spa,"40.1243485, -75.1331428",58,oLaC9Drv8hT7BMNDtCmnNQ,Abington,MO,4.0,27
Heaven's Best Day Spa - Abington,Facial spa,"40.1243485, -75.1331428",58,oLaC9Drv8hT7BMNDtCmnNQ,Abington,MO,4.0,27
BIENVILLE FOOT MASSAGE,Massage spa,"29.9541394, -90.0662646",6,ABhj_awt0Vt0KKNBj9ykhw,New Orleans,FL,5.0,12
Vikki's Nail Salon & Spa,Day spa,"40.0683997, -75.0963769",57,gBAKF7W2Uclgu_GKYscwnw,Cheltenham,IN,2.5,18
Singer Social Club,Karaoke,"39.5264919, -119.8164964",8,AHprDNRUkppoVvy13YqeXQ,Reno,IN,4.0,30
Singer Social Club,Art gallery,"39.5264919, -119.8164964",8,AHprDNRUkppoVvy13YqeXQ,Reno,IN,4.0,30
Singer Social Club,Night club,"39.5264919, -119.8164964",8,AHprDNRUkppoVvy13YqeXQ,Reno,IN,4.0,30
Singer Social Club,Performing arts theater,"39.5264919, -119.8164964",8,AHprDNRUkppoVvy13YqeXQ,Reno,IN,4.0,30
Fort Lowell Museum,Museum,"32.2596871, -110.874732",57,HvgiEFVKIjXDkxvWnudakA,Tucson,TN,3.5,5
Fort Lowell Museum,Tourist attraction,"32.2596871, -110.874732",57,HvgiEFVKIjXDkxvWnudakA,Tucson,TN,3.5,5
Fort Lowell Park,City park,"32.2596871, -110.874732",3,HvgiEFVKIjXDkxvWnudakA,Tucson,TN,3.5,5
